,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
1116,17031824900,Illinois,Cook County,1,3079,991,0,7.0,0.23,1,1,1,0,0,1,29.8,37917.0,1,1,1,1,1,0,0,0,1036.0,2694.0,1036.0,666.0,1554.0,666.0,2694.0,87.49,1554.0,50.49,751.0,24.39,284.0,9.21,679.0,22.04,1712.0,55.61,16.0,0.52,1.0,0.03,2.0,0.06,284.0,9.22,410.0,13.32,72.0,7.29,306.0,30.88,1036.0,33.64,666.0,21.63,297.0,9.64,105.0,3.42,284.0,9.22,628.0,20.38,7.0,0.24,0.0,0.01,1.0,0.03,116.0,3.75,152.0,4.94,33.0,3.31,118.0,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.0,852.0,315.0,748.0,2004.0,17.0,1.0,2.0,307.0,440.0,89.0,393.0,17,031,824900,17031824900,8249,Census Tract 8249,G5020,S,5563979,0,+41.6094894,-087.6976743
1117,17031825000,Illinois,Cook County,1,5103,1964,0,5.0,0.1,0,0,0,0,0,0,10.8,81056.0,0,1,0,1,0,0,0,0,2.0,1882.0,2.0,1.0,546.0,1.0,1882.0,36.88,546.0,10.71,413.0,8.09,170.0,3.33,1353.0,26.51,265.0,5.2,84.0,1.65,0.0,0.0,4.0,0.07,176.0,3.46,302.0,5.91,59.0,3.0,96.0,4.88,2.0,0.05,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.0,1222.0,457.0,3763.0,439.0,313.0,0.0,8.0,580.0,909.0,81.0,237.0,17,031,825000,17031825000,8250,Census Tract 8250,G5020,S,5852463,141502,+41.6023636,-087.7397864
1118,17031825200,Illinois,Cook County,1,2009,658,0,0.0,0.0,0,0,0,0,0,0,1.8,84722.0,0,1,0,1,0,0,0,0,9.0,1986.0,9.0,2.0,501.0,2.0,1986.0,98.86,501.0,24.95,541.0,26.93,170.0,8.45,1339.0,66.63,184.0,9.14,82.0,4.08,0.0,0.0,15.0,0.75,367.0,18.27,643.0,32.02,0.0,0.0,32.0,4.9,9.0,0.43,2.0,0.1,2.0,0.12,0.0,0.02,3.0,0.13,4.0,0.2,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.04,0.0,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0,547.0,172.0,1361.0,184.0,82.0,0.0,15.0,367.0,651.0,0.0,34.0,17,031,825200,17031825200,8252,Census Tract 8252,G5020,S,2363329,22317,+41.5969006,-087.7302035
1119,17031825302,Illinois,Cook County,1,6277,2358,0,3.0,0.05,1,1,1,0,0,1,9.0,67396.0,1,1,1,1,1,0,0,0,4158.0,6277.0,4158.0,592.0,1149.0,592.0,6277.0,100.0,1149.0,18.31,1529.0,24.36,673.0,10.72,5186.0,82.62,446.0,7.11,228.0,3.63,0.0,0.0,9.0,0.14,408.0,6.5,708.0,11.28,73.0,3.09,195.0,8.27,4158.0,66.24,592.0,9.44,1044.0,16.64,451.0,7.18,3585.0,57.11,140.0,2.24,172.0,2.73,0.0,0.0,2.0,0.03,259.0,4.13,480.0,7.65,29.0,1.25,119.0,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.0,1529.0,673.0,5186.0,446.0,228.0,0.0,9.0,408.0,708.0,73.0,193.0,17,031,825302,17031825302,8253.02,Census Tract 8253.02,G5020,S,5837555,0,+41.5811669,-087.7574057
1120,17031825303,Illinois,Cook County,1,3872,1651,0,0.0,0.0,0,0,0,0,0,0,9.9,77591.0,0,1,0,1,0,0,0,0,,1978.0,,,284.0,,1978.0,51.09,284.0,7.35,453.0,11.7,238.0,6.14,1883.0,48.63,28.0,0.73,10.0,0.25,1.0,0.03,2.0,0.06,54.0,1.4,93.0,2.39,12.0,0.72,54.0,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,850.0,548.0,3440.0,132.0,60.0,1.0,14.0,225.0,338.0,59.0,104.0,17,031,825303,17031825303,8253.03,Census Tract 8253.03,G5020,S,1920068,0,+41.5816342,-087.7858543
1121,17031825304,Illinois,Cook County,1,4056,1577,0,0.0,0.0,0,0,0,0,0,0,7.7,83594.0,1,1,1,1,1,0,0,0,858.0,3186.0,858.0,149.0,516.0,149.0,3186.0,78.56,516.0,12.71,707.0,17.42,479.0,11.81,2763.0,68.11,115.0,2.84,139.0,3.43,0.0,0.0,2.0,0.05,167.0,4.12,253.0,6.24,21.0,1.34,68.0,4.33,858.0,21.15,149.0,3.67,196.0,4.83,144.0,3.54,777.0,19.15,21.0,0.53,40.0,0.99,0.0,0.0,0.0,0.0,20.0,0.48,29.0,0.72,7.0,0.46,17.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,915.0,586.0,3592.0,118.0,152.0,0.0,3.0,191.0,308.0,23.0,88.0,17,031,825304,17031825304,8253.04,Census Tract 8253.04,G5020,S,2336880,0,+41.5736080,-087.8039830
1122,17031825400,Illinois,Cook County,1,5419,2387,0,45.0,0.83,0,0,0,0,1,0,10.6,92132.0,1,1,1,1,1,0,0,1,4011.0,5419.0,4011.0,724.0,981.0,724.0,5419.0,100.0,981.0,18.1,1058.0,19.52,824.0,15.21,4898.0,90.39,242.0,4.47,108.0,1.99,3.0,0.06,8.0,0.15,160.0,2.95,307.0,5.67,289.0,12.13,122.0,5.09,4011.0,74.01,724.0,13.36,764.0,14.09,620.0,11.43,3631.0,67.01,174.0,3.2,79.0,1.46,3.0,0.06,4.0,0.08,119.0,2.2,235.0,4.34,202.0,8.46,92.0,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.0,1058.0,824.0,4898.0,242.0,108.0,3.0,8.0,160.0,307.0,271.0,113.0,17,031,825400,17031825400,8254,Census Tract 8254,G5020,S,7421898,27586,+41.5652514,-087.7775704
1123,17031825501,Illinois,Cook County,1,5583,1973,0,0.0,0.0,0,0,0,0,1,0,10.9,68088.0,0,1,0,1,0,0,0,1,113.0,3595.0,113.0,61.0,1420.0,61.0,3595.0,64.38,1420.0,25.43,1019.0,18.26,443.0,7.93,346.0,6.2,3078.0,55.13,34.0,0.61,0.0,0.0,12.0,0.21,124.0,2.23,108.0,1.93,209.0,10.61,204.0,10.36,113.0,2.03,61.0,1.1,17.0,0.3,39.0,0.7,74.0,1.33,31.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14,9.0,0.16,18.0,0.9,10.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.0,1565.0,866.0,659.0,4650.0,40.0,0.0,19.0,215.0,198.0,305.0,338.0,17,031,825501,17031825501,8255.01,Census Tract 8255.01,G5020,S,6026982,0,+41.5784583,-087.7170864
1124,17031825503,Illinois,Cook County,1,6608,2366,0,0.0,0.0,0,0,0,0,0,0,12.5,72779.0,0,1,0,1,0,0,0,0,239.0,2252.0,239.0,137.0,844.0,137.0,2252.0,34.08,844.0,12.77,607.0,9.19,263.0,3.99,522.0,7.9,1626.0,24.6,18.0,0.28,0.0,0.0,1.0,0.02,84.0,1.27,101.0,1.53,91.0,3.83,87.0,3.67,239.0,3.61,137.0,2.08,81.0,1.23,21.0,0.32,56.0,0.85,170.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.2,13.0,0.2,18.0,0.76,8.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393.0,1722.0,846.0,1249.0,5086.0,36.0,0.0,9.0,228.0,254.0,132.0,271.0,17,031,825503,17031825503,8255.03,Census Tract 8255.03,G5020,S,5084476,36159,+41.5704916,-087.6829708
1125,17031825504,Illinois,Cook County,1,3734,1256,0,12.0,0.32,0,1,0,0,0,1,2.3,52104.0,0,1,0,1,0,0,0,0,,1820.0,,,741.0,,1820.0,48.73,741.0,19.85,588.0,15.74,163.0,4.36,109.0,2.91,1634.0,43.77,14.0,0.38,1.0,0.03,7.0,0.19,54.0,1.46,62.0,1.65,41.0,3.25,113.0,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.0,1120.0,328.0,259.0,3280.0,42.0,1.0,11.0,141.0,150.0,70.0,283.0,17,031,825504,17031825504,8255.04,Census Tract 8255.04,G5020,S,2616952,0,+41.5644163,-087.7040255
1126,17031825505,Illinois,Cook County,1,5525,1778,0,117.0,2.12,0,1,0,0,0,1,15.0,67813.0,0,1,0,1,0,0,0,0,375.0,3617.0,375.0,164.0,1432.0,164.0,3617.0,65.46,1432.0,25.91,958.0,17.35,468.0,8.48,413.0,7.48,3083.0,55.79,32.0,0.58,0.0,0.0,9.0,0.16,80.0,1.45,87.0,1.57,28.0,1.55,131.0,7.37,375.0,6.78,164.0,2.97,102.0,1.85,36.0,0.65,31.0,0.56,324.0,5.86,12.0,0.21,0.0,0.0,0.0,0.01,8.0,0.14,9.0,0.16,3.0,0.18,14.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.0,1525.0,611.0,589.0,4733.0,66.0,0.0,10.0,127.0,125.0,57.0,219.0,17,031,825505,17031825505,8255.05,Census Tract 8255.05,G5020,S,5167417,36262,+41.5635098,-087.7316996
1127,17031825600,Illinois,Cook County,1,5627,1778,0,6.0,0.11,0,1,0,0,0,1,22.4,47844.0,0,1,0,1,0,0,0,0,24.0,3994.0,24.0,15.0,2092.0,15.0,3994.0,70.98,2092.0,37.17,1220.0,21.69,457.0,8.12,750.0,13.33,2977.0,52.91,54.0,0.95,0.0,0.0,14.0,0.25,199.0,3.53,257.0,4.56,76.0,4.26,414.0,23.28,24.0,0.43,15.0,0.27,7.0,0.12,3.0,0.06,0.0,0.01,23.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.03,3.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.0,1703.0,681.0,868.0,4415.0,68.0,5.0,17.0,254.0,318.0,138.0,545.0,17,031,825600,17031825600,8256,Census Tract 8256,G5020,S,6250222,0,+41.5930056,-087.6979140
1128,17031825700,Illinois,Cook County,1,4206,1431,0,307.0,7.3,1,1,1,1,1,1,23.6,48750.0,1,1,1,1,1,0,0,1,2274.0,4206.0,2274.0,1045.0,1894.0,1045.0,4206.0,100.0,1894.0,45.03,1101.0,26.18,394.0,9.37,1096.0,26.06,2604.0,61.91,23.0,0.55,0.0,0.0,31.0,0.74,452.0,10.75,805.0,19.14,196.0,13.71,337.0,23.54,2274.0,54.08,1045.0,24.85,617.0,14.66,222.0,5.29,565.0,13.43,1433.0,34.06,18.0,0.42,0.0,0.0,20.0,0.48,239.0,5.69,438.0,10.41,101.0,7.09,189.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.0,1101.0,394.0,1096.0,2604.0,23.0,0.0,31.0,452.0,805.0,204.0,343.0,17,031,825700,17031825700,8257,Census Tract 8257,G5020,S,4834653,222953,+41.6394802,-087.5449604
1129,17031825801,Illinois,Cook County,1,3550,1480,0,0.0,0.0,0,1,0,1,1,1,25.6,54362.0,0,1,0,1,0,0,0,1,0.0,2386.0,0.0,0.0,1121.0,0.0,2386.0,67.21,1121.0,31.57,606.0,17.07,301.0,8.47,247.0,6.95,2077.0,58.5,5.0,0.15,0.0,0.0,7.0,0.19,50.0,1.41,58.0,1.64,181.0,12.24,265.0,17.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.0,951.0,387.0,304.0,3162.0,6.0,0.0,10.0,68.0,82.0,202.0,332.0,17,031,825801,17031825801,8258.01,Census Tract 8258.01,G5020,S,2446860,192553,+41.6347559,-087.5729716
1130,17031825802,Illinois,Cook County,1,5850,2001,0,5.0,0.09,1,1,1,1,1,1,8.4,52054.0,1,1,1,1,1,0,0,1,679.0,4303.0,679.0,300.0,1818.0,300.0,4303.0,73.55,1818.0,31.07,1203.0,20.57,363.0,6.21,450.0,7.69,3438.0,58.78,9.0,0.16,0.0,0.0,4.0,0.06,402.0,6.87,611.0,10.44,152.0,7.6,448.0,22.38,679.0,11.6,300.0,5.13,186.0,3.17,51.0,0.88,91.0,1.56,488.0,8.35,5.0,0.08,0.0,0.0,0.0,0.0,94.0,1.61,147.0,2.51,34.0,1.69,66.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.0,1634.0,532.0,591.0,4804.0,10.0,0.0,8.0,437.0,680.0,201.0,683.0,17,031,825802,17031825802,8258.02,Census Tract 8258.02,G5020,S,1497069,0,+41.6263798,-087.5600589
1131,17031825803,Illinois,Cook County,1,5811,2318,0,0.0,0.0,0,1,0,1,1,1,14.2,53319.0,0,1,0,1,0,0,0,1,0.0,2532.0,0.0,0.0,728.0,0.0,2532.0,43.57,728.0,12.53,666.0,11.47,323.0,5.55,580.0,9.97,1699.0,29.23,6.0,0.1,2.0,0.03,12.0,0.21,233.0,4.02,479.0,8.24,147.0,6.34,242.0,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.0,1505.0,794.0,776.0,4675.0,21.0,2.0,15.0,322.0,576.0,526.0,721.0,17,031,825803,17031825803,8258.03,Census Tract 8258.03,G5020,S,1745913,0,+41.6192449,-087.5620435
1132,17031825900,Illinois,Cook County,1,3374,1107,0,0.0,0.0,0,1,0,1,1,1,18.3,47537.0,0,1,0,1,0,0,0,1,330.0,2689.0,330.0,81.0,982.0,81.0,2689.0,79.7,982.0,29.09,834.0,24.72,288.0,8.54,704.0,20.88,1525.0,45.21,18.0,0.53,0.0,0.0,30.0,0.88,412.0,12.2,685.0,20.29,164.0,14.85,229.0,20.68,330.0,9.78,81.0,2.4,116.0,3.44,27.0,0.8,39.0,1.17,245.0,7.26,12.0,0.36,0.0,0.0,1.0,0.04,32.0,0.95,46.0,1.37,21.0,1.9,27.0,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.0,1039.0,337.0,880.0,1945.0,23.0,0.0,32.0,494.0,830.0,201.0,296.0,17,031,825900,17031825900,8259,Census Tract 8259,G5020,S,1612686,0,+41.6216960,-087.5423652
1133,17031826000,Illinois,Cook County,1,3334,1070,0,0.0,0.0,0,0,0,0,0,1,16.2,47500.0,0,0,0,0,0,0,0,0,0.0,398.0,0.0,0.0,247.0,0.0,398.0,11.94,247.0,7.4,135.0,4.05,25.0,0.74,112.0,3.36,204.0,6.12,0.0,0.01,0.0,0.01,7.0,0.21,75.0,2.24,117.0,3.5,20.0,1.86,36.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.0,1159.0,178.0,714.0,2019.0,13.0,5.0,42.0,541.0,906.0,133.0,240.0,17,031,826000,17031826000,8260,Census Tract 8260,G5020,S,1968428,0,+41.6239270,-087.5323610
1134,17031826100,Illinois,Cook County,1,6414,2203,0,7.0,0.11,0,1,0,1,1,1,24.4,52500.0,0,1,0,1,0,0,0,1,15.0,2734.0,15.0,7.0,1108.0,7.0,2734.0,42.62,1108.0,17.27,760.0,11.84,343.0,5.34,1049.0,16.35,1232.0,19.2,6.0,0.1,0.0,0.0,35.0,0.55,412.0,6.42,658.0,10.26,116.0,5.26,377.0,17.1,15.0,0.24,7.0,0.1,5.0,0.08,2.0,0.04,4.0,0.06,11.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.02,1.0,0.03,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.0,1994.0,595.0,1934.0,3434.0,18.0,0.0,103.0,925.0,1525.0,267.0,807.0,17,031,826100,17031826100,8261,Census Tract 8261,G5020,S,3529987,108623,+41.6083943,-087.5359016
1135,17031826201,Illinois,Cook County,1,3596,1942,0,185.0,5.14,0,0,0,0,1,0,16.8,73636.0,0,1,0,1,0,0,0,1,165.0,2920.0,165.0,59.0,1065.0,59.0,2920.0,81.19,1065.0,29.63,466.0,12.95,741.0,20.6,367.0,10.21,2459.0,68.38,8.0,0.21,0.0,0.0,6.0,0.18,80.0,2.22,112.0,3.13,306.0,15.75,237.0,12.2,165.0,4.57,59.0,1.65,41.0,1.14,17.0,0.46,87.0,2.42,62.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.42,30.0,0.83,11.0,0.58,8.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.0,533.0,1041.0,510.0,2964.0,11.0,0.0,7.0,104.0,145.0,378.0,280.0,17,031,826201,17031826201,8262.01,Census Tract 8262.01,G5020,S,6037549,22050,+41.6048907,-087.5642120
1136,17031826202,Illinois,Cook County,1,5873,2061,0,0.0,0.0,1,1,1,1,1,1,26.9,40728.0,1,1,1,1,1,0,0,1,2942.0,5583.0,2942.0,1248.0,2679.0,1248.0,5583.0,95.06,2679.0,45.62,1674.0,28.51,569.0,9.7,1484.0,25.27,3523.0,59.98,18.0,0.3,0.0,0.0,16.0,0.27,542.0,9.24,821.0,13.99,168.0,8.14,546.0,26.49,2942.0,50.1,1248.0,21.25,916.0,15.6,271.0,4.61,792.0,13.48,1885.0,32.1,10.0,0.18,0.0,0.0,6.0,0.11,248.0,4.23,377.0,6.42,83.0,4.02,278.0,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.0,1759.0,599.0,1561.0,3701.0,19.0,0.0,17.0,575.0,876.0,165.0,548.0,17,031,826202,17031826202,8262.02,Census Tract 8262.02,G5020,S,2167298,0,+41.5931681,-087.5363701
1137,17031826301,Illinois,Cook County,1,3956,1381,0,16.0,0.4,0,1,0,0,0,1,15.2,52143.0,0,1,0,1,0,0,0,0,,1830.0,,,766.0,,1830.0,46.26,766.0,19.37,524.0,13.26,144.0,3.65,198.0,5.0,1558.0,39.39,5.0,0.12,0.0,0.0,1.0,0.03,68.0,1.72,72.0,1.81,49.0,3.56,112.0,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.0,1145.0,359.0,493.0,3258.0,6.0,0.0,8.0,191.0,255.0,105.0,245.0,17,031,826301,17031826301,8263.01,Census Tract 8263.01,G5020,S,2464170,0,+41.6152862,-087.6064900
1138,17031826303,Illinois,Cook County,1,4162,1345,0,5.0,0.12,0,1,0,0,0,1,16.3,47395.0,0,1,0,1,0,0,0,0,,726.0,,,320.0,,726.0,17.45,320.0,7.7,183.0,4.4,93.0,2.23,82.0,1.96,608.0,14.6,4.0,0.09,0.0,0.0,2.0,0.05,31.0,0.76,38.0,0.92,0.0,0.0,39.0,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.0,1163.0,438.0,290.0,3725.0,10.0,0.0,3.0,134.0,115.0,100.0,211.0,17,031,826303,17031826303,8263.03,Census Tract 8263.03,G5020,S,1560655,0,+41.6134074,-087.5914302
1139,17031826304,Illinois,Cook County,1,3203,1286,0,0.0,0.0,0,1,0,0,0,1,30.4,32238.0,0,1,0,1,0,0,0,0,,557.0,,,419.0,,557.0,17.38,419.0,13.07,139.0,4.33,107.0,3.33,38.0,1.18,508.0,15.85,1.0,0.02,0.0,0.0,0.0,0.0,11.0,0.34,13.0,0.42,65.0,5.09,76.0,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.0,830.0,375.0,173.0,2949.0,15.0,0.0,1.0,65.0,65.0,145.0,311.0,17,031,826304,17031826304,8263.04,Census Tract 8263.04,G5020,S,1264300,7638,+41.6181611,-087.5822761
1140,17031826401,Illinois,Cook County,1,4072,1336,0,14.0,0.34,0,1,0,1,1,1,12.5,63824.0,0,1,0,1,0,0,0,1,36.0,4063.0,36.0,17.0,1562.0,17.0,4063.0,99.78,1562.0,38.37,1270.0,31.18,316.0,7.77,182.0,4.46,3783.0,92.91,19.0,0.47,3.0,0.07,7.0,0.17,69.0,1.69,98.0,2.4,158.0,11.79,324.0,24.26,36.0,0.88,17.0,0.43,13.0,0.32,1.0,0.03,3.0,0.06,33.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.01,2.0,0.13,3.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.0,1272.0,318.0,182.0,3791.0,20.0,3.0,7.0,69.0,98.0,155.0,335.0,17,031,826401,17031826401,8264.01,Census Tract 8264.01,G5020,S,3002565,246111,+41.6389607,-087.5930136
1141,17031826402,Illinois,Cook County,1,5132,1700,0,75.0,1.46,0,1,0,1,1,1,20.0,55000.0,0,1,0,1,0,0,0,1,,3572.0,,,1584.0,,3572.0,69.59,1584.0,30.87,997.0,19.42,355.0,6.91,227.0,4.43,3270.0,63.71,5.0,0.11,0.0,0.0,7.0,0.14,62.0,1.21,89.0,1.74,118.0,6.96,326.0,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.0,1436.0,500.0,333.0,4661.0,15.0,0.0,9.0,114.0,137.0,151.0,444.0,17,031,826402,17031826402,8264.02,Census Tract 8264.02,G5020,S,2020308,0,+41.6280580,-087.5901088
1142,17031826500,Illinois,Cook County,1,5936,1963,0,3.0,0.05,0,1,0,1,1,1,32.9,45909.0,0,1,0,1,0,0,0,1,0.0,3731.0,0.0,0.0,2049.0,0.0,3731.0,62.86,2049.0,34.52,1102.0,18.57,312.0,5.25,276.0,4.65,3312.0,55.8,6.0,0.11,0.0,0.0,5.0,0.09,131.0,2.21,145.0,2.44,124.0,6.32,416.0,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.0,1725.0,471.0,416.0,5303.0,8.0,0.0,9.0,200.0,213.0,236.0,687.0,17,031,826500,17031826500,8265,Census Tract 8265,G5020,S,3534626,57240,+41.6319154,-087.6156118
1143,17031826600,Illinois,Cook County,1,5540,1883,0,106.0,1.91,0,1,0,1,1,1,29.5,43080.0,0,1,0,1,0,0,0,1,,1886.0,,,958.0,,1886.0,34.04,958.0,17.3,595.0,10.73,108.0,1.96,62.0,1.13,1791.0,32.34,1.0,0.02,0.0,0.0,3.0,0.05,28.0,0.5,31.0,0.56,107.0,5.67,200.0,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259.0,1657.0,483.0,291.0,5136.0,11.0,0.0,15.0,87.0,111.0,340.0,668.0,17,031,826600,17031826600,8266,Census Tract 8266,G5020,S,1512446,0,+41.6363517,-087.6230152
1144,17031826700,Illinois,Cook County,1,5569,1972,0,0.0,0.0,0,1,0,1,1,1,28.7,40200.0,0,1,0,1,0,0,0,1,417.0,5569.0,417.0,144.0,3116.0,144.0,5569.0,100.0,3116.0,55.95,1703.0,30.58,369.0,6.63,213.0,3.82,5250.0,94.27,2.0,0.04,0.0,0.0,8.0,0.14,96.0,1.72,81.0,1.45,459.0,23.3,664.0,33.65,417.0,7.48,144.0,2.58,86.0,1.55,31.0,0.55,19.0,0.34,395.0,7.09,0.0,0.01,0.0,0.0,0.0,0.0,2.0,0.04,10.0,0.19,53.0,2.67,58.0,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.0,1703.0,369.0,213.0,5250.0,2.0,0.0,8.0,96.0,81.0,487.0,701.0,17,031,826700,17031826700,8267,Census Tract 8267,G5020,S,1114604,0,+41.6362111,-087.6335585
